AveragePrice,Date,Region,Type,Year
1.85,08/09,Detroit,organic,2015
1.66,08/02,Detroit,organic,2015
1.28,07/26,Detroit,organic,2015
1.24,07/19,Detroit,organic,2015
1.01,07/12,Detroit,organic,2015
1.47,07/05,Detroit,organic,2015
1.56,06/28,Detroit,organic,2015
1.64,06/21,Detroit,organic,2015
1.37,06/14,Detroit,organic,2015
1.28,06/07,Detroit,organic,2015
1.55,05/31,Detroit,organic,2015
1.61,05/24,Detroit,organic,2015
1.34,05/17,Detroit,organic,2015
1.09,05/10,Detroit,organic,2015
1.37,05/03,Detroit,organic,2015
1.63,04/26,Detroit,organic,2015
1.59,04/19,Detroit,organic,2015
1.72,04/12,Detroit,organic,2015
1.51,04/05,Detroit,organic,2015
1.74,03/29,Detroit,organic,2015
1.78,03/22,Detroit,organic,2015
1.49,03/15,Detroit,organic,2015
1.83,03/08,Detroit,organic,2015
1.92,03/01,Detroit,organic,2015
1.85,02/22,Detroit,organic,2015
1.82,02/15,Detroit,organic,2015
1.86,02/08,Detroit,organic,2015
1.55,02/01,Detroit,organic,2015
1.62,01/25,Detroit,organic,2015
1.9,01/18,Detroit,organic,2015
1.87,01/11,Detroit,organic,2015
1.7,01/04,Detroit,organic,2015
1.67,12/27,GrandRapids,organic,2015
1.66,12/20,GrandRapids,organic,2015
1.55,12/13,GrandRapids,organic,2015
,12/06,GrandRapids,organic,2015
1.66,11/29,GrandRapids,organic,2015
1.66,11/22,GrandRapids,organic,2015
1.65,11/15,GrandRapids,organic,2015
1.64,11/08,GrandRapids,organic,2015
1.6,11/01,GrandRapids,organic,2015
1.57,10/25,GrandRapids,organic,2015
1.61,10/18,GrandRapids,organic,2015
1.74,10/11,GrandRapids,organic,2015
1.69,10/04,GrandRapids,organic,2015
1.68,09/27,GrandRapids,organic,2015
1.69,09/20,GrandRapids,organic,2015
1.68,09/13,GrandRapids,organic,2015
1.68,09/06,GrandRapids,organic,2015
1.68,08/30,GrandRapids,organic,2015
1.49,08/23,GrandRapids,organic,2015
1.64,08/16,GrandRapids,organic,2015
1.76,08/09,GrandRapids,organic,2015
1.63,08/02,GrandRapids,organic,2015
1.86,07/26,GrandRapids,organic,2015
1.9,07/19,GrandRapids,organic,2015
1.86,07/12,GrandRapids,organic,2015
1.84,07/05,GrandRapids,organic,2015
1.92,06/28,GrandRapids,organic,2015
1.93,06/21,GrandRapids,organic,2015
1.8,06/14,GrandRapids,organic,2015
1.7,06/07,GrandRapids,organic,2015
1.85,05/31,GrandRapids,organic,2015
1.83,05/24,GrandRapids,organic,2015
1.85,05/17,GrandRapids,organic,2015
1.22,05/10,GrandRapids,organic,2015
1.61,05/03,GrandRapids,organic,2015
1.79,04/26,GrandRapids,organic,2015
1.59,04/19,GrandRapids,organic,2015
1.86,04/12,GrandRapids,organic,2015
1.83,04/05,GrandRapids,organic,2015
1.87,03/29,GrandRapids,organic,2015
2.01,03/22,GrandRapids,organic,2015
1.87,03/15,GrandRapids,organic,2015
1.78,03/08,GrandRapids,organic,2015
1.84,03/01,GrandRapids,organic,2015
1.89,02/22,GrandRapids,organic,2015
1.88,02/15,GrandRapids,organic,2015
1.79,02/08,GrandRapids,organic,2015
1.98,02/01,GrandRapids,organic,2015
2.01,01/25,GrandRapids,organic,2015
1.88,01/18,GrandRapids,organic,2015
1.87,01/11,GrandRapids,organic,2015
1.6,01/04,GrandRapids,organic,2015
1.49,12/27,GreatLakes,organic,2015
1.55,12/20,GreatLakes,organic,2015
1.53,12/13,GreatLakes,organic,2015
1.6,12/06,GreatLakes,organic,2015
1.61,11/29,GreatLakes,organic,2015
1.57,11/22,GreatLakes,organic,2015
1.54,11/15,GreatLakes,organic,2015
1.54,11/08,GreatLakes,organic,2015
1.59,11/01,GreatLakes,organic,2015
1.58,10/25,GreatLakes,organic,2015
1.6,10/18,GreatLakes,organic,2015
1.6,10/11,GreatLakes,organic,2015
1.67,10/04,GreatLakes,organic,2015
1.66,09/27,GreatLakes,organic,2015
1.68,09/20,GreatLakes,organic,2015
1.67,09/13,GreatLakes,organic,2015
1.61,09/06,GreatLakes,organic,2015
1.56,08/30,GreatLakes,organic,2015
1.59,08/23,GreatLakes,organic,2015
1.72,08/16,GreatLakes,organic,2015
1.7,08/09,GreatLakes,organic,2015
1.64,08/02,GreatLakes,organic,2015
1.5,07/26,GreatLakes,organic,2015
1.48,07/19,GreatLakes,organic,2015
1.4,07/12,GreatLakes,organic,2015
1.54,07/05,GreatLakes,organic,2015
1.59,06/28,GreatLakes,organic,2015
1.62,06/21,GreatLakes,organic,2015
1.58,06/14,GreatLakes,organic,2015
1.55,06/07,GreatLakes,organic,2015
1.65,05/31,GreatLakes,organic,2015
1.66,05/24,GreatLakes,organic,2015
1.44,05/17,GreatLakes,organic,2015
1.13,05/10,GreatLakes,organic,2015
1.22,05/03,GreatLakes,organic,2015
1.55,04/26,GreatLakes,organic,2015
1.57,04/19,GreatLakes,organic,2015
1.42,04/12,GreatLakes,organic,2015
1.51,04/05,GreatLakes,organic,2015
1.62,03/29,GreatLakes,organic,2015
1.63,03/22,GreatLakes,organic,2015
1.55,03/15,GreatLakes,organic,2015
1.6,03/08,GreatLakes,organic,2015
1.69,03/01,GreatLakes,organic,2015
1.68,02/22,GreatLakes,organic,2015
1.65,02/15,GreatLakes,organic,2015
1.64,02/08,GreatLakes,organic,2015
1.53,02/01,GreatLakes,organic,2015
1.63,01/25,GreatLakes,organic,2015
1.73,01/18,GreatLakes,organic,2015
1.69,01/11,GreatLakes,organic,2015
1.54,01/04,GreatLakes,organic,2015
1.45,12/27,HarrisburgScranton,organic,2015
2.09,12/20,HarrisburgScranton,organic,2015
2.0,12/13,HarrisburgScranton,organic,2015
1.3,12/06,HarrisburgScranton,organic,2015
1.4,11/29,HarrisburgScranton,organic,2015
1.47,11/22,HarrisburgScranton,organic,2015
1.92,11/15,HarrisburgScranton,organic,2015
1.99,11/08,HarrisburgScranton,organic,2015
2.02,11/01,HarrisburgScranton,organic,2015
1.79,10/25,HarrisburgScranton,organic,2015
1.48,10/18,HarrisburgScranton,organic,2015
1.49,10/11,HarrisburgScranton,organic,2015
2.02,10/04,HarrisburgScranton,organic,2015
2.24,09/27,HarrisburgScranton,organic,2015
1.94,09/20,HarrisburgScranton,organic,2015
1.84,09/13,HarrisburgScranton,organic,2015
1.68,09/06,HarrisburgScranton,organic,2015
1.73,08/30,HarrisburgScranton,organic,2015
1.7,08/23,HarrisburgScranton,organic,2015
1.88,08/16,HarrisburgScranton,organic,2015
1.69,08/09,HarrisburgScranton,organic,2015
1.96,08/02,HarrisburgScranton,organic,2015
2.06,07/26,HarrisburgScranton,organic,2015
1.92,07/19,HarrisburgScranton,organic,2015
1.92,07/12,HarrisburgScranton,organic,2015
2.01,07/05,HarrisburgScranton,organic,2015
1.85,06/28,HarrisburgScranton,organic,2015
1.9,06/21,HarrisburgScranton,organic,2015
1.83,06/14,HarrisburgScranton,organic,2015
1.84,06/07,HarrisburgScranton,organic,2015
1.83,05/31,HarrisburgScranton,organic,2015
1.84,05/24,HarrisburgScranton,organic,2015
1.88,05/17,HarrisburgScranton,organic,2015
1.78,05/10,HarrisburgScranton,organic,2015
1.84,05/03,HarrisburgScranton,organic,2015
1.81,04/26,HarrisburgScranton,organic,2015
1.88,04/19,HarrisburgScranton,organic,2015
1.79,04/12,HarrisburgScranton,organic,2015
1.75,04/05,HarrisburgScranton,organic,2015
1.79,03/29,HarrisburgScranton,organic,2015
2.09,03/22,HarrisburgScranton,organic,2015
1.72,03/15,HarrisburgScranton,organic,2015
1.6,03/08,HarrisburgScranton,organic,2015
1.74,03/01,HarrisburgScranton,organic,2015
1.68,02/22,HarrisburgScranton,organic,2015
1.65,02/15,HarrisburgScranton,organic,2015
1.67,02/08,HarrisburgScranton,organic,2015
1.65,02/01,HarrisburgScranton,organic,2015
1.8,01/25,HarrisburgScranton,organic,2015
1.94,01/18,HarrisburgScranton,organic,2015
1.65,01/11,HarrisburgScranton,organic,2015
1.68,01/04,HarrisburgScranton,organic,2015
2.32,12/27,HartfordSpringfield,organic,2015
2.24,12/20,HartfordSpringfield,organic,2015
2.34,12/13,HartfordSpringfield,organic,2015
2.16,12/06,HartfordSpringfield,organic,2015
2.33,11/29,HartfordSpringfield,organic,2015
2.31,11/22,HartfordSpringfield,organic,2015
2.23,11/15,HartfordSpringfield,organic,2015
2.14,11/08,HartfordSpringfield,organic,2015
1.96,11/01,HartfordSpringfield,organic,2015
1.98,10/25,HartfordSpringfield,organic,2015
2.18,10/18,HartfordSpringfield,organic,2015
2.27,10/11,HartfordSpringfield,organic,2015
2.3,10/04,HartfordSpringfield,organic,2015
2.41,09/27,HartfordSpringfield,organic,2015
2.31,09/20,HartfordSpringfield,organic,2015
2.36,09/13,HartfordSpringfield,organic,2015
2.37,09/06,HartfordSpringfield,organic,2015
2.33,08/30,HartfordSpringfield,organic,2015
2.31,08/23,HartfordSpringfield,organic,2015
2.39,08/16,HartfordSpringfield,organic,2015
2.31,08/09,HartfordSpringfield,organic,2015
2.42,08/02,HartfordSpringfield,organic,2015
2.39,07/26,HartfordSpringfield,organic,2015
2.45,07/19,HartfordSpringfield,organic,2015
2.38,07/12,HartfordSpringfield,organic,2015
2.4,07/05,HartfordSpringfield,organic,2015
2.31,06/28,HartfordSpringfield,organic,2015
2.4,06/21,HartfordSpringfield,organic,2015
2.25,06/14,HartfordSpringfield,organic,2015
2.34,06/07,HartfordSpringfield,organic,2015
2.24,05/31,HartfordSpringfield,organic,2015
2.36,05/24,HartfordSpringfield,organic,2015
2.3,05/17,HartfordSpringfield,organic,2015
2.31,05/10,HartfordSpringfield,organic,2015
1.55,05/03,HartfordSpringfield,organic,2015
2.24,04/26,HartfordSpringfield,organic,2015
2.27,04/19,HartfordSpringfield,organic,2015
2.16,04/12,HartfordSpringfield,organic,2015
2.18,04/05,HartfordSpringfield,organic,2015
2.27,03/29,HartfordSpringfield,organic,2015
2.18,03/22,HartfordSpringfield,organic,2015
2.26,03/15,HartfordSpringfield,organic,2015
2.18,03/08,HartfordSpringfield,organic,2015
2.17,03/01,HartfordSpringfield,organic,2015
2.38,02/22,HartfordSpringfield,organic,2015
2.13,02/15,HartfordSpringfield,organic,2015
2.37,02/08,HartfordSpringfield,organic,2015
1.54,02/01,HartfordSpringfield,organic,2015
2.21,01/25,HartfordSpringfield,organic,2015
2.35,01/18,HartfordSpringfield,organic,2015
2.28,01/11,HartfordSpringfield,organic,2015
2.32,01/04,HartfordSpringfield,organic,2015
1.31,12/27,Houston,organic,2015
1.27,12/20,Houston,organic,2015
1.35,12/13,Houston,organic,2015
1.49,12/06,Houston,organic,2015
1.51,11/29,Houston,organic,2015
1.5,11/22,Houston,organic,2015
1.5,11/15,Houston,organic,2015
1.44,11/08,Houston,organic,2015
1.49,11/01,Houston,organic,2015
1.48,10/25,Houston,organic,2015
1.48,10/18,Houston,organic,2015
1.48,10/11,Houston,organic,2015
1.48,10/04,Houston,organic,2015
1.47,09/27,Houston,organic,2015
1.47,09/20,Houston,organic,2015
1.41,09/13,Houston,organic,2015
1.36,09/06,Houston,organic,2015
1.22,08/30,Houston,organic,2015
1.26,08/23,Houston,organic,2015
1.35,08/16,Houston,organic,2015
1.29,08/09,Houston,organic,2015
1.17,08/02,Houston,organic,2015
1.19,07/26,Houston,organic,2015
1.21,07/19,Houston,organic,2015
1.17,07/12,Houston,organic,2015
1.17,07/05,Houston,organic,2015
1.21,06/28,Houston,organic,2015
1.22,06/21,Houston,organic,2015
1.21,06/14,Houston,organic,2015
1.19,06/07,Houston,organic,2015
1.23,05/31,Houston,organic,2015
1.26,05/24,Houston,organic,2015
1.25,05/17,Houston,organic,2015
1.28,05/10,Houston,organic,2015
1.26,05/03,Houston,organic,2015
1.26,04/26,Houston,organic,2015
1.26,04/19,Houston,organic,2015
1.26,04/12,Houston,organic,2015
1.25,04/05,Houston,organic,2015
1.24,03/29,Houston,organic,2015
1.24,03/22,Houston,organic,2015
1.27,03/15,Houston,organic,2015
1.31,03/08,Houston,organic,2015
1.2,03/01,Houston,organic,2015
1.26,02/22,Houston,organic,2015
1.29,02/15,Houston,organic,2015
1.25,02/08,Houston,organic,2015
1.15,02/01,Houston,organic,2015
1.24,01/25,Houston,organic,2015
1.2,01/18,Houston,organic,2015
1.26,01/11,Houston,organic,2015
1.22,01/04,Houston,organic,2015
1.49,12/27,Indianapolis,organic,2015
1.61,12/20,Indianapolis,organic,2015
1.35,12/13,Indianapolis,organic,2015
1.31,12/06,Indianapolis,organic,2015
1.52,11/29,Indianapolis,organic,2015
1.57,11/22,Indianapolis,organic,2015
1.54,11/15,Indianapolis,organic,2015
1.57,11/08,Indianapolis,organic,2015
1.55,11/01,Indianapolis,organic,2015
1.62,10/25,Indianapolis,organic,2015
1.46,10/18,Indianapolis,organic,2015
1.4,10/11,Indianapolis,organic,2015
1.53,10/04,Indianapolis,organic,2015
1.66,09/27,Indianapolis,organic,2015
1.7,09/20,Indianapolis,organic,2015
1.64,09/13,Indianapolis,organic,2015
1.62,09/06,Indianapolis,organic,2015
1.66,08/30,Indianapolis,organic,2015
1.69,08/23,Indianapolis,organic,2015
1.79,08/16,Indianapolis,organic,2015
1.77,08/09,Indianapolis,organic,2015
1.65,08/02,Indianapolis,organic,2015
1.11,07/26,Indianapolis,organic,2015
0.99,07/19,Indianapolis,organic,2015
1.19,07/12,Indianapolis,organic,2015
1.11,07/05,Indianapolis,organic,2015
1.58,06/28,Indianapolis,organic,2015
1.8,06/21,Indianapolis,organic,2015
1.57,06/14,Indianapolis,organic,2015
1.45,06/07,Indianapolis,organic,2015
1.56,05/31,Indianapolis,organic,2015
1.65,05/24,Indianapolis,organic,2015
1.19,05/17,Indianapolis,organic,2015
1.08,05/10,Indianapolis,organic,2015
1.3,05/03,Indianapolis,organic,2015
1.69,04/26,Indianapolis,organic,2015
1.78,04/19,Indianapolis,organic,2015
1.76,04/12,Indianapolis,organic,2015
1.49,04/05,Indianapolis,organic,2015
1.81,03/29,Indianapolis,organic,2015
1.95,03/22,Indianapolis,organic,2015
1.78,03/15,Indianapolis,organic,2015
1.69,03/08,Indianapolis,organic,2015
1.79,03/01,Indianapolis,organic,2015
1.87,02/22,Indianapolis,organic,2015
1.77,02/15,Indianapolis,organic,2015
1.68,02/08,Indianapolis,organic,2015
1.69,02/01,Indianapolis,organic,2015
1.78,01/25,Indianapolis,organic,2015
1.96,01/18,Indianapolis,organic,2015
1.83,01/11,Indianapolis,organic,2015
1.63,01/04,Indianapolis,organic,2015
1.82,12/27,Jacksonville,organic,2015
1.83,12/20,Jacksonville,organic,2015
1.9,12/13,Jacksonville,organic,2015
1.76,12/06,Jacksonville,organic,2015
1.87,11/29,Jacksonville,organic,2015
1.9,11/22,Jacksonville,organic,2015
1.88,11/15,Jacksonville,organic,2015
1.83,11/08,Jacksonville,organic,2015
1.82,11/01,Jacksonville,organic,2015
1.89,10/25,Jacksonville,organic,2015
2.26,10/18,Jacksonville,organic,2015
2.11,10/11,Jacksonville,organic,2015
2.14,10/04,Jacksonville,organic,2015
2.31,09/27,Jacksonville,organic,2015
2.11,09/20,Jacksonville,organic,2015
2.18,09/13,Jacksonville,organic,2015
2.07,09/06,Jacksonville,organic,2015
1.93,08/30,Jacksonville,organic,2015
1.82,08/23,Jacksonville,organic,2015
1.69,08/16,Jacksonville,organic,2015
2.19,08/09,Jacksonville,organic,2015
2.21,08/02,Jacksonville,organic,2015
1.83,07/26,Jacksonville,organic,2015
1.63,07/19,Jacksonville,organic,2015
1.91,07/12,Jacksonville,organic,2015
1.87,07/05,Jacksonville,organic,2015
1.95,06/28,Jacksonville,organic,2015
1.92,06/21,Jacksonville,organic,2015
1.88,06/14,Jacksonville,organic,2015
1.64,06/07,Jacksonville,organic,2015
1.83,05/31,Jacksonville,organic,2015
1.83,05/24,Jacksonville,organic,2015
1.75,05/17,Jacksonville,organic,2015
1.81,05/10,Jacksonville,organic,2015
1.82,05/03,Jacksonville,organic,2015
1.88,04/26,Jacksonville,organic,2015
1.82,04/19,Jacksonville,organic,2015
1.89,04/12,Jacksonville,organic,2015
1.81,04/05,Jacksonville,organic,2015
1.76,03/29,Jacksonville,organic,2015
1.78,03/22,Jacksonville,organic,2015
1.86,03/15,Jacksonville,organic,2015
1.81,03/08,Jacksonville,organic,2015
1.75,03/01,Jacksonville,organic,2015
1.77,02/22,Jacksonville,organic,2015
1.82,02/15,Jacksonville,organic,2015
1.71,02/08,Jacksonville,organic,2015
1.76,02/01,Jacksonville,organic,2015
1.88,01/25,Jacksonville,organic,2015
1.82,01/18,Jacksonville,organic,2015
1.91,01/11,Jacksonville,organic,2015
1.81,01/04,Jacksonville,organic,2015
1.94,12/27,LasVegas,organic,2015
1.99,12/20,LasVegas,organic,2015
1.89,12/13,LasVegas,organic,2015
1.97,12/06,LasVegas,organic,2015
2.17,11/29,LasVegas,organic,2015
2.03,11/22,LasVegas,organic,2015
2.05,11/15,LasVegas,organic,2015
1.96,11/08,LasVegas,organic,2015
1.88,11/01,LasVegas,organic,2015
2.16,10/25,LasVegas,organic,2015
2.21,10/18,LasVegas,organic,2015
2.22,10/11,LasVegas,organic,2015
2.31,10/04,LasVegas,organic,2015
1.85,09/27,LasVegas,organic,2015
2.4,09/20,LasVegas,organic,2015
2.34,09/13,LasVegas,organic,2015
2.14,09/06,LasVegas,organic,2015
1.75,08/30,LasVegas,organic,2015
1.62,08/23,LasVegas,organic,2015
1.63,08/16,LasVegas,organic,2015
1.82,08/09,LasVegas,organic,2015
1.8,08/02,LasVegas,organic,2015
1.85,07/26,LasVegas,organic,2015
1.92,07/19,LasVegas,organic,2015
2.09,07/12,LasVegas,organic,2015
1.6,07/05,LasVegas,organic,2015
1.54,06/28,LasVegas,organic,2015
1.51,06/21,LasVegas,organic,2015
1.44,06/14,LasVegas,organic,2015
1.43,06/07,LasVegas,organic,2015
1.35,05/31,LasVegas,organic,2015
1.33,05/24,LasVegas,organic,2015
1.35,05/17,LasVegas,organic,2015
1.34,05/10,LasVegas,organic,2015
1.41,05/03,LasVegas,organic,2015
1.76,04/26,LasVegas,organic,2015
1.43,04/19,LasVegas,organic,2015
1.56,04/12,LasVegas,organic,2015
1.67,04/05,LasVegas,organic,2015
1.43,03/29,LasVegas,organic,2015
1.46,03/22,LasVegas,organic,2015
1.89,03/15,LasVegas,organic,2015
1.78,03/08,LasVegas,organic,2015
1.61,03/01,LasVegas,organic,2015
1.79,02/22,LasVegas,organic,2015
1.79,02/15,LasVegas,organic,2015
1.68,02/08,LasVegas,organic,2015
1.6,02/01,LasVegas,organic,2015
1.66,01/25,LasVegas,organic,2015
1.63,01/18,LasVegas,organic,2015
1.54,01/11,LasVegas,organic,2015
1.5,01/04,LasVegas,organic,2015
1.21,12/27,LosAngeles,organic,2015
1.11,12/20,LosAngeles,organic,2015
1.14,12/13,LosAngeles,organic,2015
1.23,12/06,LosAngeles,organic,2015
1.33,11/29,LosAngeles,organic,2015
1.34,11/22,LosAngeles,organic,2015
1.31,11/15,LosAngeles,organic,2015
1.42,11/08,LosAngeles,organic,2015
1.36,11/01,LosAngeles,organic,2015
1.41,10/25,LosAngeles,organic,2015
1.62,10/18,LosAngeles,organic,2015
1.72,10/11,LosAngeles,organic,2015
1.68,10/04,LosAngeles,organic,2015
1.51,09/27,LosAngeles,organic,2015
1.57,09/20,LosAngeles,organic,2015
1.66,09/13,LosAngeles,organic,2015
1.6,09/06,LosAngeles,organic,2015
1.58,08/30,LosAngeles,organic,2015
1.52,08/23,LosAngeles,organic,2015
1.55,08/16,LosAngeles,organic,2015
1.61,08/09,LosAngeles,organic,2015
1.63,08/02,LosAngeles,organic,2015
1.53,07/26,LosAngeles,organic,2015
1.56,07/19,LosAngeles,organic,2015
1.59,07/12,LosAngeles,organic,2015
1.46,07/05,LosAngeles,organic,2015
1.47,06/28,LosAngeles,organic,2015
1.46,06/21,LosAngeles,organic,2015
1.44,06/14,LosAngeles,organic,2015
1.42,06/07,LosAngeles,organic,2015
1.4,05/31,LosAngeles,organic,2015
1.42,05/24,LosAngeles,organic,2015
1.41,05/17,LosAngeles,organic,2015
1.39,05/10,LosAngeles,organic,2015
1.36,05/03,LosAngeles,organic,2015
1.4,04/26,LosAngeles,organic,2015
1.41,04/19,LosAngeles,organic,2015
1.39,04/12,LosAngeles,organic,2015
1.42,04/05,LosAngeles,organic,2015
1.42,03/29,LosAngeles,organic,2015
1.25,03/22,LosAngeles,organic,2015
1.42,03/15,LosAngeles,organic,2015
1.35,03/08,LosAngeles,organic,2015
1.14,03/01,LosAngeles,organic,2015
1.36,02/22,LosAngeles,organic,2015
1.43,02/15,LosAngeles,organic,2015
1.29,02/08,LosAngeles,organic,2015
1.12,02/01,LosAngeles,organic,2015
1.23,01/25,LosAngeles,organic,2015
1.29,01/18,LosAngeles,organic,2015
1.08,01/11,LosAngeles,organic,2015
1.25,01/04,LosAngeles,organic,2015
1.82,12/27,Louisville,organic,2015
1.8,12/20,Louisville,organic,2015
1.52,12/13,Louisville,organic,2015
1.19,12/06,Louisville,organic,2015
1.19,11/29,Louisville,organic,2015
1.87,11/22,Louisville,organic,2015
1.83,11/15,Louisville,organic,2015
1.68,11/08,Louisville,organic,2015
1.65,11/01,Louisville,organic,2015
1.64,10/25,Louisville,organic,2015
1.52,10/18,Louisville,organic,2015
1.65,10/11,Louisville,organic,2015
1.87,10/04,Louisville,organic,2015
1.79,09/27,Louisville,organic,2015
1.65,09/20,Louisville,organic,2015
1.69,09/13,Louisville,organic,2015
1.38,09/06,Louisville,organic,2015
1.44,08/30,Louisville,organic,2015
1.49,08/23,Louisville,organic,2015
1.52,08/16,Louisville,organic,2015
1.37,08/09,Louisville,organic,2015
1.37,08/02,Louisville,organic,2015
1.03,07/26,Louisville,organic,2015
1.18,07/19,Louisville,organic,2015
1.48,07/12,Louisville,organic,2015
1.49,07/05,Louisville,organic,2015
1.49,06/28,Louisville,organic,2015
1.46,06/21,Louisville,organic,2015
1.58,06/14,Louisville,organic,2015
1.24,06/07,Louisville,organic,2015
1.34,05/31,Louisville,organic,2015
1.51,05/24,Louisville,organic,2015
1.44,05/17,Louisville,organic,2015
1.04,05/10,Louisville,organic,2015
1.38,05/03,Louisville,organic,2015
1.67,04/26,Louisville,organic,2015
1.37,04/19,Louisville,organic,2015
1.42,04/12,Louisville,organic,2015
1.59,04/05,Louisville,organic,2015
1.63,03/29,Louisville,organic,2015
1.76,03/22,Louisville,organic,2015
1.65,03/15,Louisville,organic,2015
1.72,03/08,Louisville,organic,2015
1.65,03/01,Louisville,organic,2015
1.67,02/22,Louisville,organic,2015
1.75,02/15,Louisville,organic,2015
1.61,02/08,Louisville,organic,2015
1.55,02/01,Louisville,organic,2015
1.68,01/25,Louisville,organic,2015
1.79,01/18,Louisville,organic,2015
1.79,01/11,Louisville,organic,2015
1.48,01/04,Louisville,organic,2015
1.57,12/27,MiamiFtLauderdale,organic,2015
1.5,12/20,MiamiFtLauderdale,organic,2015
1.5,12/13,MiamiFtLauderdale,organic,2015
1.49,12/06,MiamiFtLauderdale,organic,2015
1.51,11/29,MiamiFtLauderdale,organic,2015
1.11,11/22,MiamiFtLauderdale,organic,2015
1.44,11/15,MiamiFtLauderdale,organic,2015
1.59,11/08,MiamiFtLauderdale,organic,2015
1.5,11/01,MiamiFtLauderdale,organic,2015
1.5,10/25,MiamiFtLauderdale,organic,2015
1.51,10/18,MiamiFtLauderdale,organic,2015
1.51,10/11,MiamiFtLauderdale,organic,2015
1.5,10/04,MiamiFtLauderdale,organic,2015
1.5,09/27,MiamiFtLauderdale,organic,2015
1.47,09/20,MiamiFtLauderdale,organic,2015
1.43,09/13,MiamiFtLauderdale,organic,2015
1.47,09/06,MiamiFtLauderdale,organic,2015
